Entity,Code,Date,Retail & Recreation (%)
Botswana,BWA,"May 28, 2020",-6.143
Botswana,BWA,"May 29, 2020",-4.286
Botswana,BWA,"May 30, 2020",-2.286
Botswana,BWA,"May 31, 2020",-0.286
Botswana,BWA,"Jun 1, 2020",1.143
Botswana,BWA,"Jun 2, 2020",2.143
Botswana,BWA,"Jun 3, 2020",3.571
Botswana,BWA,"Jun 4, 2020",3.429
Botswana,BWA,"Jun 5, 2020",3.286
Botswana,BWA,"Jun 6, 2020",2.571
Botswana,BWA,"Jun 7, 2020",1.571
Botswana,BWA,"Jun 8, 2020",0.143
Botswana,BWA,"Jun 9, 2020",-0.857
Botswana,BWA,"Jun 10, 2020",-2.143
Botswana,BWA,"Jun 11, 2020",-2.857
Botswana,BWA,"Jun 12, 2020",-3.286
Botswana,BWA,"Jun 13, 2020",-9.143
Botswana,BWA,"Jun 14, 2020",-15.143
Botswana,BWA,"Jun 15, 2020",-20
Botswana,BWA,"Jun 16, 2020",-19.857
Botswana,BWA,"Jun 17, 2020",-20.143
Botswana,BWA,"Jun 18, 2020",-20.286
Botswana,BWA,"Jun 19, 2020",-19.571
Botswana,BWA,"Jun 20, 2020",-12.714
Botswana,BWA,"Jun 21, 2020",-6.286
Botswana,BWA,"Jun 22, 2020",-1.714
Botswana,BWA,"Jun 23, 2020",-1.429
Botswana,BWA,"Jun 24, 2020",-0.571
Botswana,BWA,"Jun 25, 2020",1.857
Botswana,BWA,"Jun 26, 2020",3.714
Botswana,BWA,"Jun 27, 2020",6.286
Botswana,BWA,"Jun 28, 2020",9.143
Botswana,BWA,"Jun 29, 2020",11.571
Botswana,BWA,"Jun 30, 2020",13.857
Botswana,BWA,"Jul 1, 2020",13.429
Botswana,BWA,"Jul 2, 2020",12.714
Botswana,BWA,"Jul 3, 2020",11.714
Botswana,BWA,"Jul 4, 2020",9.286
Botswana,BWA,"Jul 5, 2020",7
Botswana,BWA,"Jul 6, 2020",5.857
Botswana,BWA,"Jul 7, 2020",4.571
Botswana,BWA,"Jul 8, 2020",4.857
Botswana,BWA,"Jul 9, 2020",4.143
Botswana,BWA,"Jul 10, 2020",3.429
Botswana,BWA,"Jul 11, 2020",2.286
Botswana,BWA,"Jul 12, 2020",1.714
Botswana,BWA,"Jul 13, 2020",1.286
Botswana,BWA,"Jul 14, 2020",0.143
Botswana,BWA,"Jul 15, 2020",-0.286
Botswana,BWA,"Jul 16, 2020",0
Botswana,BWA,"Jul 17, 2020",1.286
Botswana,BWA,"Jul 18, 2020",2
Botswana,BWA,"Jul 19, 2020",2.286
Botswana,BWA,"Jul 20, 2020",-0.857
Botswana,BWA,"Jul 21, 2020",-3.143
Botswana,BWA,"Jul 22, 2020",-2.143
Botswana,BWA,"Jul 23, 2020",-1.714
Botswana,BWA,"Jul 24, 2020",-1.571
Botswana,BWA,"Jul 25, 2020",0
Botswana,BWA,"Jul 26, 2020",1.571
Botswana,BWA,"Jul 27, 2020",5.857
Botswana,BWA,"Jul 28, 2020",10.286
Botswana,BWA,"Jul 29, 2020",11.714
Botswana,BWA,"Jul 30, 2020",13.143
Botswana,BWA,"Jul 31, 2020",7.714
Botswana,BWA,"Aug 1, 2020",1.143
Botswana,BWA,"Aug 2, 2020",-4.857
Botswana,BWA,"Aug 3, 2020",-10
Botswana,BWA,"Aug 4, 2020",-15.857
Botswana,BWA,"Aug 5, 2020",-22.286
Botswana,BWA,"Aug 6, 2020",-29.143
Botswana,BWA,"Aug 7, 2020",-30.429
Botswana,BWA,"Aug 8, 2020",-31.429
Botswana,BWA,"Aug 9, 2020",-32.143
Botswana,BWA,"Aug 10, 2020",-32.143
Botswana,BWA,"Aug 11, 2020",-32.286
Botswana,BWA,"Aug 12, 2020",-32.429
Botswana,BWA,"Aug 13, 2020",-32.429
Botswana,BWA,"Aug 14, 2020",-27.857
Botswana,BWA,"Aug 15, 2020",-22.429
Botswana,BWA,"Aug 16, 2020",-17.714
Botswana,BWA,"Aug 17, 2020",-13.286
Brazil,BRA,"Feb 17, 2020",1.667
Brazil,BRA,"Feb 18, 2020",0.5
Brazil,BRA,"Feb 19, 2020",0.2
Brazil,BRA,"Feb 20, 2020",0.333
Brazil,BRA,"Feb 21, 2020",0.571
Brazil,BRA,"Feb 22, 2020",-0.571
Brazil,BRA,"Feb 23, 2020",-0.286
Brazil,BRA,"Feb 24, 2020",-2
Brazil,BRA,"Feb 25, 2020",-6
Brazil,BRA,"Feb 26, 2020",-8.429
Brazil,BRA,"Feb 27, 2020",-9.714
Brazil,BRA,"Feb 28, 2020",-10.714
Brazil,BRA,"Feb 29, 2020",-10.714
Brazil,BRA,"Mar 1, 2020",-12.571
Brazil,BRA,"Mar 2, 2020",-11.429
Brazil,BRA,"Mar 3, 2020",-7.714
Brazil,BRA,"Mar 4, 2020",-5.286
Brazil,BRA,"Mar 5, 2020",-4.143
Brazil,BRA,"Mar 6, 2020",-2.571
Brazil,BRA,"Mar 7, 2020",-0.857
Brazil,BRA,"Mar 8, 2020",1.571
Brazil,BRA,"Mar 9, 2020",2.571
Brazil,BRA,"Mar 10, 2020",3.286
Brazil,BRA,"Mar 11, 2020",3.571
Brazil,BRA,"Mar 12, 2020",3.286
Brazil,BRA,"Mar 13, 2020",2.429
Brazil,BRA,"Mar 14, 2020",0.857
Brazil,BRA,"Mar 15, 2020",-1.429
Brazil,BRA,"Mar 16, 2020",-3.143
Brazil,BRA,"Mar 17, 2020",-5.857
Brazil,BRA,"Mar 18, 2020",-9.571
Brazil,BRA,"Mar 19, 2020",-14.429
Brazil,BRA,"Mar 20, 2020",-20.857
Brazil,BRA,"Mar 21, 2020",-29.571
Brazil,BRA,"Mar 22, 2020",-38.714
Brazil,BRA,"Mar 23, 2020",-46.429
Brazil,BRA,"Mar 24, 2020",-53.857
Brazil,BRA,"Mar 25, 2020",-60.143
Brazil,BRA,"Mar 26, 2020",-64.857
Brazil,BRA,"Mar 27, 2020",-68
Brazil,BRA,"Mar 28, 2020",-69
Brazil,BRA,"Mar 29, 2020",-68.857
Brazil,BRA,"Mar 30, 2020",-68.429
Brazil,BRA,"Mar 31, 2020",-66.857
Brazil,BRA,"Apr 1, 2020",-65.286
Brazil,BRA,"Apr 2, 2020",-63.857
Brazil,BRA,"Apr 3, 2020",-62.857
Brazil,BRA,"Apr 4, 2020",-61.857
Brazil,BRA,"Apr 5, 2020",-61.286
Brazil,BRA,"Apr 6, 2020",-60.429
Brazil,BRA,"Apr 7, 2020",-59.429
Brazil,BRA,"Apr 8, 2020",-58.571
Brazil,BRA,"Apr 9, 2020",-57.143
Brazil,BRA,"Apr 10, 2020",-59.429
Brazil,BRA,"Apr 11, 2020",-58.857
Brazil,BRA,"Apr 12, 2020",-58.857
Brazil,BRA,"Apr 13, 2020",-58.571
Brazil,BRA,"Apr 14, 2020",-59
Brazil,BRA,"Apr 15, 2020",-59.286
Brazil,BRA,"Apr 16, 2020",-60.286
Brazil,BRA,"Apr 17, 2020",-57.286
Brazil,BRA,"Apr 18, 2020",-57.571
Brazil,BRA,"Apr 19, 2020",-57.571
Brazil,BRA,"Apr 20, 2020",-57.429
Brazil,BRA,"Apr 21, 2020",-59.571
Brazil,BRA,"Apr 22, 2020",-59.429
Brazil,BRA,"Apr 23, 2020",-59.429
Brazil,BRA,"Apr 24, 2020",-59.429
Brazil,BRA,"Apr 25, 2020",-59.143
Brazil,BRA,"Apr 26, 2020",-58.857
Brazil,BRA,"Apr 27, 2020",-59
Brazil,BRA,"Apr 28, 2020",-56.429
Brazil,BRA,"Apr 29, 2020",-56.286
Brazil,BRA,"Apr 30, 2020",-55.143
Brazil,BRA,"May 1, 2020",-57.429
Brazil,BRA,"May 2, 2020",-57.143
Brazil,BRA,"May 3, 2020",-57.143
Brazil,BRA,"May 4, 2020",-56.571
Brazil,BRA,"May 5, 2020",-56.143
Brazil,BRA,"May 6, 2020",-55.714
Brazil,BRA,"May 7, 2020",-55.714
Brazil,BRA,"May 8, 2020",-52.143
Brazil,BRA,"May 9, 2020",-50.714
Brazil,BRA,"May 10, 2020",-49.857
Brazil,BRA,"May 11, 2020",-49.714
Brazil,BRA,"May 12, 2020",-49.857
Brazil,BRA,"May 13, 2020",-50.143
Brazil,BRA,"May 14, 2020",-50.714
Brazil,BRA,"May 15, 2020",-51.571
Brazil,BRA,"May 16, 2020",-52.714
Brazil,BRA,"May 17, 2020",-53.286
Brazil,BRA,"May 18, 2020",-53.429
Brazil,BRA,"May 19, 2020",-53.429
Brazil,BRA,"May 20, 2020",-53.286
Brazil,BRA,"May 21, 2020",-53.143
Brazil,BRA,"May 22, 2020",-53.143
Brazil,BRA,"May 23, 2020",-53.286
Brazil,BRA,"May 24, 2020",-53.714
Brazil,BRA,"May 25, 2020",-54.143
Brazil,BRA,"May 26, 2020",-54
Brazil,BRA,"May 27, 2020",-53.714
Brazil,BRA,"May 28, 2020",-53.286
Brazil,BRA,"May 29, 2020",-52.571
Brazil,BRA,"May 30, 2020",-51.714
Brazil,BRA,"May 31, 2020",-50.857
Brazil,BRA,"Jun 1, 2020",-49.714
Brazil,BRA,"Jun 2, 2020",-49.143
Brazil,BRA,"Jun 3, 2020",-48.571
Brazil,BRA,"Jun 4, 2020",-48.143
Brazil,BRA,"Jun 5, 2020",-47.429
Brazil,BRA,"Jun 6, 2020",-46.714
Brazil,BRA,"Jun 7, 2020",-46.143
Brazil,BRA,"Jun 8, 2020",-45.286
Brazil,BRA,"Jun 9, 2020",-44.714
Brazil,BRA,"Jun 10, 2020",-43.571
Brazil,BRA,"Jun 11, 2020",-44.857
Brazil,BRA,"Jun 12, 2020",-43.571
Brazil,BRA,"Jun 13, 2020",-43.714
Brazil,BRA,"Jun 14, 2020",-43.857
Brazil,BRA,"Jun 15, 2020",-44
Brazil,BRA,"Jun 16, 2020",-43.857
Brazil,BRA,"Jun 17, 2020",-44.429
Brazil,BRA,"Jun 18, 2020",-42.571
Brazil,BRA,"Jun 19, 2020",-43.714
Brazil,BRA,"Jun 20, 2020",-43.429
Brazil,BRA,"Jun 21, 2020",-43
Brazil,BRA,"Jun 22, 2020",-43
Brazil,BRA,"Jun 23, 2020",-42.857
Brazil,BRA,"Jun 24, 2020",-43.286
Brazil,BRA,"Jun 25, 2020",-43.571
Brazil,BRA,"Jun 26, 2020",-43.857
Brazil,BRA,"Jun 27, 2020",-44.714
Brazil,BRA,"Jun 28, 2020",-45.143
Brazil,BRA,"Jun 29, 2020",-45.429
Brazil,BRA,"Jun 30, 2020",-45.286
Brazil,BRA,"Jul 1, 2020",-44.571
Brazil,BRA,"Jul 2, 2020",-43.857
Brazil,BRA,"Jul 3, 2020",-43
Brazil,BRA,"Jul 4, 2020",-41.571
Brazil,BRA,"Jul 5, 2020",-40.714
Brazil,BRA,"Jul 6, 2020",-39.714
Brazil,BRA,"Jul 7, 2020",-39
Brazil,BRA,"Jul 8, 2020",-38.429
Brazil,BRA,"Jul 9, 2020",-38.143
Brazil,BRA,"Jul 10, 2020",-37.714
Brazil,BRA,"Jul 11, 2020",-37.714
Brazil,BRA,"Jul 12, 2020",-37.571
Brazil,BRA,"Jul 13, 2020",-37.571
Brazil,BRA,"Jul 14, 2020",-38
Brazil,BRA,"Jul 15, 2020",-38
Brazil,BRA,"Jul 16, 2020",-38
Brazil,BRA,"Jul 17, 2020",-38.143
Brazil,BRA,"Jul 18, 2020",-38
Brazil,BRA,"Jul 19, 2020",-37.571
Brazil,BRA,"Jul 20, 2020",-37.286
Brazil,BRA,"Jul 21, 2020",-36.857
Brazil,BRA,"Jul 22, 2020",-36.714
Brazil,BRA,"Jul 23, 2020",-36.429
Brazil,BRA,"Jul 24, 2020",-36.286
Brazil,BRA,"Jul 25, 2020",-36.143
Brazil,BRA,"Jul 26, 2020",-36.143
Brazil,BRA,"Jul 27, 2020",-36.143
Brazil,BRA,"Jul 28, 2020",-36.286
Brazil,BRA,"Jul 29, 2020",-36.429
Brazil,BRA,"Jul 30, 2020",-36.429
Brazil,BRA,"Jul 31, 2020",-35.857
Brazil,BRA,"Aug 1, 2020",-35
Brazil,BRA,"Aug 2, 2020",-34.286
Brazil,BRA,"Aug 3, 2020",-33.571
Brazil,BRA,"Aug 4, 2020",-32.571
Brazil,BRA,"Aug 5, 2020",-31.286
Brazil,BRA,"Aug 6, 2020",-29.857
Brazil,BRA,"Aug 7, 2020",-28.571
Brazil,BRA,"Aug 8, 2020",-27
Brazil,BRA,"Aug 9, 2020",-26.571
Brazil,BRA,"Aug 10, 2020",-26.143
Brazil,BRA,"Aug 11, 2020",-26
Brazil,BRA,"Aug 12, 2020",-26.286
Brazil,BRA,"Aug 13, 2020",-26.857
Brazil,BRA,"Aug 14, 2020",-27.571
Brazil,BRA,"Aug 15, 2020",-28.857
Brazil,BRA,"Aug 16, 2020",-29
Brazil,BRA,"Aug 17, 2020",-29.429
Bulgaria,BGR,"Feb 17, 2020",6.667
Bulgaria,BGR,"Feb 18, 2020",6
Bulgaria,BGR,"Feb 19, 2020",5
Bulgaria,BGR,"Feb 20, 2020",3.667
Bulgaria,BGR,"Feb 21, 2020",3.143
Bulgaria,BGR,"Feb 22, 2020",3.429
Bulgaria,BGR,"Feb 23, 2020",2.857
Bulgaria,BGR,"Feb 24, 2020",2
Bulgaria,BGR,"Feb 25, 2020",1.857
Bulgaria,BGR,"Feb 26, 2020",2.429
Bulgaria,BGR,"Feb 27, 2020",2.571
Bulgaria,BGR,"Feb 28, 2020",2.143
Bulgaria,BGR,"Feb 29, 2020",2
Bulgaria,BGR,"Mar 1, 2020",2.143
Bulgaria,BGR,"Mar 2, 2020",3.429
Bulgaria,BGR,"Mar 3, 2020",3.429
Bulgaria,BGR,"Mar 4, 2020",2.286
Bulgaria,BGR,"Mar 5, 2020",2.714
Bulgaria,BGR,"Mar 6, 2020",3.429
Bulgaria,BGR,"Mar 7, 2020",4.143
Bulgaria,BGR,"Mar 8, 2020",4
Bulgaria,BGR,"Mar 9, 2020",1.714
Bulgaria,BGR,"Mar 10, 2020",-0.429
Bulgaria,BGR,"Mar 11, 2020",-0.714
Bulgaria,BGR,"Mar 12, 2020",-1.143
Bulgaria,BGR,"Mar 13, 2020",-3.429
Bulgaria,BGR,"Mar 14, 2020",-11.571
Bulgaria,BGR,"Mar 15, 2020",-23.143
Bulgaria,BGR,"Mar 16, 2020",-29
Bulgaria,BGR,"Mar 17, 2020",-35
Bulgaria,BGR,"Mar 18, 2020",-42.143
Bulgaria,BGR,"Mar 19, 2020",-49.571
Bulgaria,BGR,"Mar 20, 2020",-55.571
Bulgaria,BGR,"Mar 21, 2020",-57.571
Bulgaria,BGR,"Mar 22, 2020",-58
Bulgaria,BGR,"Mar 23, 2020",-60.143
Bulgaria,BGR,"Mar 24, 2020",-62
Bulgaria,BGR,"Mar 25, 2020",-63.286
Bulgaria,BGR,"Mar 26, 2020",-64.429
Bulgaria,BGR,"Mar 27, 2020",-65
Bulgaria,BGR,"Mar 28, 2020",-64.857
Bulgaria,BGR,"Mar 29, 2020",-64.143
Bulgaria,BGR,"Mar 30, 2020",-62.571
Bulgaria,BGR,"Mar 31, 2020",-61.429
Bulgaria,BGR,"Apr 1, 2020",-61.286
Bulgaria,BGR,"Apr 2, 2020",-61.143
Bulgaria,BGR,"Apr 3, 2020",-60.714
Bulgaria,BGR,"Apr 4, 2020",-61.286
Bulgaria,BGR,"Apr 5, 2020",-61.857
Bulgaria,BGR,"Apr 6, 2020",-61.857
Bulgaria,BGR,"Apr 7, 2020",-60.714
Bulgaria,BGR,"Apr 8, 2020",-58.857
Bulgaria,BGR,"Apr 9, 2020",-57
Bulgaria,BGR,"Apr 10, 2020",-55.857
Bulgaria,BGR,"Apr 11, 2020",-53.857
Bulgaria,BGR,"Apr 12, 2020",-52.143
Bulgaria,BGR,"Apr 13, 2020",-51
Bulgaria,BGR,"Apr 14, 2020",-50.714
Bulgaria,BGR,"Apr 15, 2020",-50.571
Bulgaria,BGR,"Apr 16, 2020",-49.571
Bulgaria,BGR,"Apr 17, 2020",-50.857
Bulgaria,BGR,"Apr 18, 2020",-52.571
Bulgaria,BGR,"Apr 19, 2020",-54.429
Bulgaria,BGR,"Apr 20, 2020",-58
Bulgaria,BGR,"Apr 21, 2020",-58.857
Bulgaria,BGR,"Apr 22, 2020",-58.714
Bulgaria,BGR,"Apr 23, 2020",-59.429
Bulgaria,BGR,"Apr 24, 2020",-58
Bulgaria,BGR,"Apr 25, 2020",-56
Bulgaria,BGR,"Apr 26, 2020",-53.857
Bulgaria,BGR,"Apr 27, 2020",-49.714
Bulgaria,BGR,"Apr 28, 2020",-48
Bulgaria,BGR,"Apr 29, 2020",-47.286
Bulgaria,BGR,"Apr 30, 2020",-46.286
Bulgaria,BGR,"May 1, 2020",-46.714
Bulgaria,BGR,"May 2, 2020",-46.714
Bulgaria,BGR,"May 3, 2020",-47
Bulgaria,BGR,"May 4, 2020",-47.143
Bulgaria,BGR,"May 5, 2020",-45.714
Bulgaria,BGR,"May 6, 2020",-47.286
Bulgaria,BGR,"May 7, 2020",-46.286
Bulgaria,BGR,"May 8, 2020",-43.286
Bulgaria,BGR,"May 9, 2020",-40.286
Bulgaria,BGR,"May 10, 2020",-35.857
Bulgaria,BGR,"May 11, 2020",-32.857
Bulgaria,BGR,"May 12, 2020",-31.429
Bulgaria,BGR,"May 13, 2020",-26.714
Bulgaria,BGR,"May 14, 2020",-25.143
Bulgaria,BGR,"May 15, 2020",-24.286
Bulgaria,BGR,"May 16, 2020",-23.429
Bulgaria,BGR,"May 17, 2020",-22.571
Bulgaria,BGR,"May 18, 2020",-21.714
Bulgaria,BGR,"May 19, 2020",-20.857
Bulgaria,BGR,"May 20, 2020",-20
Bulgaria,BGR,"May 21, 2020",-20.571
Bulgaria,BGR,"May 22, 2020",-19.857
Bulgaria,BGR,"May 23, 2020",-18.857
Bulgaria,BGR,"May 24, 2020",-17.571
Bulgaria,BGR,"May 25, 2020",-18.571
Bulgaria,BGR,"May 26, 2020",-19.143
Bulgaria,BGR,"May 27, 2020",-19.714
Bulgaria,BGR,"May 28, 2020",-18.714
Bulgaria,BGR,"May 29, 2020",-18.857
Bulgaria,BGR,"May 30, 2020",-18.571
Bulgaria,BGR,"May 31, 2020",-18.429
Bulgaria,BGR,"Jun 1, 2020",-15
Bulgaria,BGR,"Jun 2, 2020",-14.286
Bulgaria,BGR,"Jun 3, 2020",-12.571
Bulgaria,BGR,"Jun 4, 2020",-10.714
Bulgaria,BGR,"Jun 5, 2020",-9.143
Bulgaria,BGR,"Jun 6, 2020",-8.571
Bulgaria,BGR,"Jun 7, 2020",-7.429
Bulgaria,BGR,"Jun 8, 2020",-8.429
Bulgaria,BGR,"Jun 9, 2020",-7.429
Bulgaria,BGR,"Jun 10, 2020",-7.714
Bulgaria,BGR,"Jun 11, 2020",-8.429
Bulgaria,BGR,"Jun 12, 2020",-9
Bulgaria,BGR,"Jun 13, 2020",-8.857
Bulgaria,BGR,"Jun 14, 2020",-9.143
Bulgaria,BGR,"Jun 15, 2020",-9
Bulgaria,BGR,"Jun 16, 2020",-8.714
Bulgaria,BGR,"Jun 17, 2020",-8
Bulgaria,BGR,"Jun 18, 2020",-6.714
Bulgaria,BGR,"Jun 19, 2020",-5.571
Bulgaria,BGR,"Jun 20, 2020",-4.857
Bulgaria,BGR,"Jun 21, 2020",-4.143
Bulgaria,BGR,"Jun 22, 2020",-3.857
Bulgaria,BGR,"Jun 23, 2020",-4.143
Bulgaria,BGR,"Jun 24, 2020",-3.571
Bulgaria,BGR,"Jun 25, 2020",-3.571
Bulgaria,BGR,"Jun 26, 2020",-3.286
Bulgaria,BGR,"Jun 27, 2020",-3.429
Bulgaria,BGR,"Jun 28, 2020",-3.286
Bulgaria,BGR,"Jun 29, 2020",-2.857
Bulgaria,BGR,"Jun 30, 2020",-1.714
Bulgaria,BGR,"Jul 1, 2020",-1.571
Bulgaria,BGR,"Jul 2, 2020",-1.143
Bulgaria,BGR,"Jul 3, 2020",-1.286
Bulgaria,BGR,"Jul 4, 2020",-1.429
Bulgaria,BGR,"Jul 5, 2020",-1.429
Bulgaria,BGR,"Jul 6, 2020",-1.429
Bulgaria,BGR,"Jul 7, 2020",-1.857
Bulgaria,BGR,"Jul 8, 2020",-1.286
Bulgaria,BGR,"Jul 9, 2020",-1.143
Bulgaria,BGR,"Jul 10, 2020",-1
Bulgaria,BGR,"Jul 11, 2020",-1.143
Bulgaria,BGR,"Jul 12, 2020",-1.286
Bulgaria,BGR,"Jul 13, 2020",-1
Bulgaria,BGR,"Jul 14, 2020",-0.286
Bulgaria,BGR,"Jul 15, 2020",-0.286
Bulgaria,BGR,"Jul 16, 2020",0
Bulgaria,BGR,"Jul 17, 2020",0.286
Bulgaria,BGR,"Jul 18, 2020",0
Bulgaria,BGR,"Jul 19, 2020",0.571
Bulgaria,BGR,"Jul 20, 2020",1.286
Bulgaria,BGR,"Jul 21, 2020",1.714
Bulgaria,BGR,"Jul 22, 2020",1.857
Bulgaria,BGR,"Jul 23, 2020",2
Bulgaria,BGR,"Jul 24, 2020",2.143
Bulgaria,BGR,"Jul 25, 2020",3
Bulgaria,BGR,"Jul 26, 2020",3.429
Bulgaria,BGR,"Jul 27, 2020",3.143
Bulgaria,BGR,"Jul 28, 2020",3.286
Bulgaria,BGR,"Jul 29, 2020",3.286
Bulgaria,BGR,"Jul 30, 2020",3.143
Bulgaria,BGR,"Jul 31, 2020",2.714
Bulgaria,BGR,"Aug 1, 2020",2.714
Bulgaria,BGR,"Aug 2, 2020",3.143
Bulgaria,BGR,"Aug 3, 2020",3.714
Bulgaria,BGR,"Aug 4, 2020",4
Bulgaria,BGR,"Aug 5, 2020",4
Bulgaria,BGR,"Aug 6, 2020",4.857
Bulgaria,BGR,"Aug 7, 2020",5.571
Bulgaria,BGR,"Aug 8, 2020",5.857
Bulgaria,BGR,"Aug 9, 2020",6.429
Bulgaria,BGR,"Aug 10, 2020",6.714
Bulgaria,BGR,"Aug 11, 2020",6.857
Bulgaria,BGR,"Aug 12, 2020",7.286
Bulgaria,BGR,"Aug 13, 2020",7.286
Bulgaria,BGR,"Aug 14, 2020",7.429
Bulgaria,BGR,"Aug 15, 2020",7.857
Bulgaria,BGR,"Aug 16, 2020",7.429
Bulgaria,BGR,"Aug 17, 2020",7.429
Burkina Faso,BFA,"Feb 17, 2020",3
Burkina Faso,BFA,"Feb 18, 2020",2.5
Burkina Faso,BFA,"Feb 19, 2020",2
Burkina Faso,BFA,"Feb 20, 2020",1.333
Burkina Faso,BFA,"Feb 21, 2020",1.286
Burkina Faso,BFA,"Feb 22, 2020",1
Burkina Faso,BFA,"Feb 23, 2020",0.857
Burkina Faso,BFA,"Feb 24, 2020",0.857
Burkina Faso,BFA,"Feb 25, 2020",1.286
Burkina Faso,BFA,"Feb 26, 2020",1.143
Burkina Faso,BFA,"Feb 27, 2020",1.429
Burkina Faso,BFA,"Feb 28, 2020",1.429
Burkina Faso,BFA,"Feb 29, 2020",1.571
Burkina Faso,BFA,"Mar 1, 2020",2
Burkina Faso,BFA,"Mar 2, 2020",2
Burkina Faso,BFA,"Mar 3, 2020",1.857
Burkina Faso,BFA,"Mar 4, 2020",2.429
Burkina Faso,BFA,"Mar 5, 2020",2.571
Burkina Faso,BFA,"Mar 6, 2020",3
Burkina Faso,BFA,"Mar 7, 2020",3.429
Burkina Faso,BFA,"Mar 8, 2020",4.857
Burkina Faso,BFA,"Mar 9, 2020",4.571
Burkina Faso,BFA,"Mar 10, 2020",4.143
Burkina Faso,BFA,"Mar 11, 2020",3.571
Burkina Faso,BFA,"Mar 12, 2020",3
Burkina Faso,BFA,"Mar 13, 2020",2.143
Burkina Faso,BFA,"Mar 14, 2020",0.857
Burkina Faso,BFA,"Mar 15, 2020",-1.429
Burkina Faso,BFA,"Mar 16, 2020",-1.857
Burkina Faso,BFA,"Mar 17, 2020",-2.429
Burkina Faso,BFA,"Mar 18, 2020",-3.286
Burkina Faso,BFA,"Mar 19, 2020",-4.286
Burkina Faso,BFA,"Mar 20, 2020",-5.714
Burkina Faso,BFA,"Mar 21, 2020",-9.429
Burkina Faso,BFA,"Mar 22, 2020",-13.714
Burkina Faso,BFA,"Mar 23, 2020",-16.571
Burkina Faso,BFA,"Mar 24, 2020",-19.571
Burkina Faso,BFA,"Mar 25, 2020",-22.429
Burkina Faso,BFA,"Mar 26, 2020",-25
Burkina Faso,BFA,"Mar 27, 2020",-27.714
Burkina Faso,BFA,"Mar 28, 2020",-28.714
Burkina Faso,BFA,"Mar 29, 2020",-29.286
Burkina Faso,BFA,"Mar 30, 2020",-29.857
Burkina Faso,BFA,"Mar 31, 2020",-30.143
Burkina Faso,BFA,"Apr 1, 2020",-30.429
Burkina Faso,BFA,"Apr 2, 2020",-30.714
Burkina Faso,BFA,"Apr 3, 2020",-30.571
Burkina Faso,BFA,"Apr 4, 2020",-30.143
Burkina Faso,BFA,"Apr 5, 2020",-29.714
Burkina Faso,BFA,"Apr 6, 2020",-29.429
Burkina Faso,BFA,"Apr 7, 2020",-29.286
Burkina Faso,BFA,"Apr 8, 2020",-29
Burkina Faso,BFA,"Apr 9, 2020",-28.571
Burkina Faso,BFA,"Apr 10, 2020",-28.286
Burkina Faso,BFA,"Apr 11, 2020",-28
Burkina Faso,BFA,"Apr 12, 2020",-28.143
Burkina Faso,BFA,"Apr 13, 2020",-29.143
Burkina Faso,BFA,"Apr 14, 2020",-29.143
Burkina Faso,BFA,"Apr 15, 2020",-29.714
Burkina Faso,BFA,"Apr 16, 2020",-29.857
Burkina Faso,BFA,"Apr 17, 2020",-29.714
Burkina Faso,BFA,"Apr 18, 2020",-30
Burkina Faso,BFA,"Apr 19, 2020",-29.714
Burkina Faso,BFA,"Apr 20, 2020",-28
Burkina Faso,BFA,"Apr 21, 2020",-27
Burkina Faso,BFA,"Apr 22, 2020",-25.429
Burkina Faso,BFA,"Apr 23, 2020",-24.143
Burkina Faso,BFA,"Apr 24, 2020",-24
Burkina Faso,BFA,"Apr 25, 2020",-23.429
Burkina Faso,BFA,"Apr 26, 2020",-23.286
Burkina Faso,BFA,"Apr 27, 2020",-23.143
Burkina Faso,BFA,"Apr 28, 2020",-23.143
Burkina Faso,BFA,"Apr 29, 2020",-23.286
Burkina Faso,BFA,"Apr 30, 2020",-23.429
Burkina Faso,BFA,"May 1, 2020",-24
Burkina Faso,BFA,"May 2, 2020",-23.714
Burkina Faso,BFA,"May 3, 2020",-23.429
Burkina Faso,BFA,"May 4, 2020",-23.714
Burkina Faso,BFA,"May 5, 2020",-23.429
Burkina Faso,BFA,"May 6, 2020",-22.857
Burkina Faso,BFA,"May 7, 2020",-22.429
Burkina Faso,BFA,"May 8, 2020",-20.429
Burkina Faso,BFA,"May 9, 2020",-19.429
Burkina Faso,BFA,"May 10, 2020",-18.286
Burkina Faso,BFA,"May 11, 2020",-17
Burkina Faso,BFA,"May 12, 2020",-16.143
Burkina Faso,BFA,"May 13, 2020",-16.143
Burkina Faso,BFA,"May 14, 2020",-16.143
Burkina Faso,BFA,"May 15, 2020",-15.571
Burkina Faso,BFA,"May 16, 2020",-15
Burkina Faso,BFA,"May 17, 2020",-14.571
Burkina Faso,BFA,"May 18, 2020",-14.286
Burkina Faso,BFA,"May 19, 2020",-14.571
Burkina Faso,BFA,"May 20, 2020",-13.857
Burkina Faso,BFA,"May 21, 2020",-13.571
Burkina Faso,BFA,"May 22, 2020",-12.714
Burkina Faso,BFA,"May 23, 2020",-12.571
Burkina Faso,BFA,"May 24, 2020",-11
Burkina Faso,BFA,"May 25, 2020",-11
Burkina Faso,BFA,"May 26, 2020",-9.571
Burkina Faso,BFA,"May 27, 2020",-9.286
Burkina Faso,BFA,"May 28, 2020",-7.571
Burkina Faso,BFA,"May 29, 2020",-7
