Entity,Code,Date,Parks (%)
Bosnia and Herzegovina,BIH,"May 15, 2020",17
Bosnia and Herzegovina,BIH,"May 16, 2020",16.286
Bosnia and Herzegovina,BIH,"May 17, 2020",15.143
Bosnia and Herzegovina,BIH,"May 18, 2020",16
Bosnia and Herzegovina,BIH,"May 19, 2020",15.857
Bosnia and Herzegovina,BIH,"May 20, 2020",10.857
Bosnia and Herzegovina,BIH,"May 21, 2020",12
Bosnia and Herzegovina,BIH,"May 22, 2020",13.286
Bosnia and Herzegovina,BIH,"May 23, 2020",14
Bosnia and Herzegovina,BIH,"May 24, 2020",18.286
Bosnia and Herzegovina,BIH,"May 25, 2020",20.857
Bosnia and Herzegovina,BIH,"May 26, 2020",21.286
Bosnia and Herzegovina,BIH,"May 27, 2020",24.286
Bosnia and Herzegovina,BIH,"May 28, 2020",24
Bosnia and Herzegovina,BIH,"May 29, 2020",21.571
Bosnia and Herzegovina,BIH,"May 30, 2020",20.429
Bosnia and Herzegovina,BIH,"May 31, 2020",17.286
Bosnia and Herzegovina,BIH,"Jun 1, 2020",13.714
Bosnia and Herzegovina,BIH,"Jun 2, 2020",17.143
Bosnia and Herzegovina,BIH,"Jun 3, 2020",19.429
Bosnia and Herzegovina,BIH,"Jun 4, 2020",21
Bosnia and Herzegovina,BIH,"Jun 5, 2020",21
Bosnia and Herzegovina,BIH,"Jun 6, 2020",24.571
Bosnia and Herzegovina,BIH,"Jun 7, 2020",28.429
Bosnia and Herzegovina,BIH,"Jun 8, 2020",29.429
Bosnia and Herzegovina,BIH,"Jun 9, 2020",27.286
Bosnia and Herzegovina,BIH,"Jun 10, 2020",28.143
Bosnia and Herzegovina,BIH,"Jun 11, 2020",29.286
Bosnia and Herzegovina,BIH,"Jun 12, 2020",34.429
Bosnia and Herzegovina,BIH,"Jun 13, 2020",36.429
Bosnia and Herzegovina,BIH,"Jun 14, 2020",35.714
Bosnia and Herzegovina,BIH,"Jun 15, 2020",35.143
Bosnia and Herzegovina,BIH,"Jun 16, 2020",35.429
Bosnia and Herzegovina,BIH,"Jun 17, 2020",34.714
Bosnia and Herzegovina,BIH,"Jun 18, 2020",33
Bosnia and Herzegovina,BIH,"Jun 19, 2020",30.714
Bosnia and Herzegovina,BIH,"Jun 20, 2020",24.857
Bosnia and Herzegovina,BIH,"Jun 21, 2020",19.714
Bosnia and Herzegovina,BIH,"Jun 22, 2020",17.429
Bosnia and Herzegovina,BIH,"Jun 23, 2020",17.857
Bosnia and Herzegovina,BIH,"Jun 24, 2020",20.143
Bosnia and Herzegovina,BIH,"Jun 25, 2020",21.143
Bosnia and Herzegovina,BIH,"Jun 26, 2020",20.857
Bosnia and Herzegovina,BIH,"Jun 27, 2020",23.857
Bosnia and Herzegovina,BIH,"Jun 28, 2020",28
Bosnia and Herzegovina,BIH,"Jun 29, 2020",32.429
Bosnia and Herzegovina,BIH,"Jun 30, 2020",35.429
Bosnia and Herzegovina,BIH,"Jul 1, 2020",35.429
Bosnia and Herzegovina,BIH,"Jul 2, 2020",35
Bosnia and Herzegovina,BIH,"Jul 3, 2020",34
Bosnia and Herzegovina,BIH,"Jul 4, 2020",33.857
Bosnia and Herzegovina,BIH,"Jul 5, 2020",34.143
Bosnia and Herzegovina,BIH,"Jul 6, 2020",35.429
Bosnia and Herzegovina,BIH,"Jul 7, 2020",34
Bosnia and Herzegovina,BIH,"Jul 8, 2020",34.143
Bosnia and Herzegovina,BIH,"Jul 9, 2020",35.714
Bosnia and Herzegovina,BIH,"Jul 10, 2020",38
Bosnia and Herzegovina,BIH,"Jul 11, 2020",38.429
Bosnia and Herzegovina,BIH,"Jul 12, 2020",37.857
Bosnia and Herzegovina,BIH,"Jul 13, 2020",37.571
Bosnia and Herzegovina,BIH,"Jul 14, 2020",39.286
Bosnia and Herzegovina,BIH,"Jul 15, 2020",39.857
Bosnia and Herzegovina,BIH,"Jul 16, 2020",40
Bosnia and Herzegovina,BIH,"Jul 17, 2020",35.857
Bosnia and Herzegovina,BIH,"Jul 18, 2020",32.143
Bosnia and Herzegovina,BIH,"Jul 19, 2020",31.429
Bosnia and Herzegovina,BIH,"Jul 20, 2020",32.714
Bosnia and Herzegovina,BIH,"Jul 21, 2020",34.571
Bosnia and Herzegovina,BIH,"Jul 22, 2020",35.714
Bosnia and Herzegovina,BIH,"Jul 23, 2020",34.571
Bosnia and Herzegovina,BIH,"Jul 24, 2020",37.714
Bosnia and Herzegovina,BIH,"Jul 25, 2020",40
Bosnia and Herzegovina,BIH,"Jul 26, 2020",43.286
Bosnia and Herzegovina,BIH,"Jul 27, 2020",44.286
Bosnia and Herzegovina,BIH,"Jul 28, 2020",44.714
Bosnia and Herzegovina,BIH,"Jul 29, 2020",45.714
Bosnia and Herzegovina,BIH,"Jul 30, 2020",49
Bosnia and Herzegovina,BIH,"Jul 31, 2020",54.143
Bosnia and Herzegovina,BIH,"Aug 1, 2020",59.714
Bosnia and Herzegovina,BIH,"Aug 2, 2020",62.429
Bosnia and Herzegovina,BIH,"Aug 3, 2020",64.857
Bosnia and Herzegovina,BIH,"Aug 4, 2020",63.286
Bosnia and Herzegovina,BIH,"Aug 5, 2020",60.714
Bosnia and Herzegovina,BIH,"Aug 6, 2020",58.286
Bosnia and Herzegovina,BIH,"Aug 7, 2020",55.286
Bosnia and Herzegovina,BIH,"Aug 8, 2020",54.571
Bosnia and Herzegovina,BIH,"Aug 9, 2020",53.286
Bosnia and Herzegovina,BIH,"Aug 10, 2020",52.571
Bosnia and Herzegovina,BIH,"Aug 11, 2020",55.571
Bosnia and Herzegovina,BIH,"Aug 12, 2020",58.714
Bosnia and Herzegovina,BIH,"Aug 13, 2020",63.286
Bosnia and Herzegovina,BIH,"Aug 14, 2020",63.286
Bosnia and Herzegovina,BIH,"Aug 15, 2020",61.714
Bosnia and Herzegovina,BIH,"Aug 16, 2020",62
Bosnia and Herzegovina,BIH,"Aug 17, 2020",61.143
Bosnia and Herzegovina,BIH,"Aug 18, 2020",56.857
Bosnia and Herzegovina,BIH,"Aug 19, 2020",57.429
Bosnia and Herzegovina,BIH,"Aug 20, 2020",57.571
Bosnia and Herzegovina,BIH,"Aug 21, 2020",60.286
Bosnia and Herzegovina,BIH,"Aug 22, 2020",63.429
Bosnia and Herzegovina,BIH,"Aug 23, 2020",62.857
Bosnia and Herzegovina,BIH,"Aug 24, 2020",62.714
Bosnia and Herzegovina,BIH,"Aug 25, 2020",66.143
Bosnia and Herzegovina,BIH,"Aug 26, 2020",66.857
Bosnia and Herzegovina,BIH,"Aug 27, 2020",67.143
Bosnia and Herzegovina,BIH,"Aug 28, 2020",67.857
Botswana,BWA,"Feb 17, 2020",-6.333
Botswana,BWA,"Feb 18, 2020",-5.75
Botswana,BWA,"Feb 19, 2020",-4.8
Botswana,BWA,"Feb 20, 2020",-4.5
Botswana,BWA,"Feb 21, 2020",-3.857
Botswana,BWA,"Feb 22, 2020",-3.429
Botswana,BWA,"Feb 23, 2020",-3.143
Botswana,BWA,"Feb 24, 2020",-3
Botswana,BWA,"Feb 25, 2020",-3.429
Botswana,BWA,"Feb 26, 2020",-4.429
Botswana,BWA,"Feb 27, 2020",-4.857
Botswana,BWA,"Feb 28, 2020",-5.571
Botswana,BWA,"Feb 29, 2020",-5.571
Botswana,BWA,"Mar 1, 2020",-5.286
Botswana,BWA,"Mar 2, 2020",-5.429
Botswana,BWA,"Mar 3, 2020",-4.571
Botswana,BWA,"Mar 4, 2020",-4
Botswana,BWA,"Mar 5, 2020",-3.714
Botswana,BWA,"Mar 6, 2020",-3.143
Botswana,BWA,"Mar 7, 2020",-2.857
Botswana,BWA,"Mar 8, 2020",-3.143
Botswana,BWA,"Mar 9, 2020",-2.714
Botswana,BWA,"Mar 10, 2020",-3.143
Botswana,BWA,"Mar 11, 2020",-3.857
Botswana,BWA,"Mar 12, 2020",-5
Botswana,BWA,"Mar 13, 2020",-6.714
Botswana,BWA,"Mar 14, 2020",-8.286
Botswana,BWA,"Mar 15, 2020",-9
Botswana,BWA,"Mar 16, 2020",-10.714
Botswana,BWA,"Mar 17, 2020",-12.143
Botswana,BWA,"Mar 18, 2020",-13.143
Botswana,BWA,"Mar 19, 2020",-13.286
Botswana,BWA,"Mar 20, 2020",-12
Botswana,BWA,"Mar 21, 2020",-9.714
Botswana,BWA,"Mar 22, 2020",-9
Botswana,BWA,"Mar 23, 2020",-7.286
Botswana,BWA,"Mar 24, 2020",-5.714
Botswana,BWA,"Mar 25, 2020",-3.143
Botswana,BWA,"Mar 26, 2020",-1.143
Botswana,BWA,"Mar 27, 2020",0.143
Botswana,BWA,"Mar 28, 2020",0.143
Botswana,BWA,"Mar 29, 2020",1.571
Botswana,BWA,"Mar 30, 2020",2.714
Botswana,BWA,"Mar 31, 2020",3.286
Botswana,BWA,"Apr 1, 2020",2.571
Botswana,BWA,"Apr 2, 2020",2.286
Botswana,BWA,"Apr 3, 2020",-2.429
Botswana,BWA,"Apr 4, 2020",-7.571
Botswana,BWA,"Apr 5, 2020",-12.571
Botswana,BWA,"Apr 6, 2020",-16.571
Botswana,BWA,"Apr 7, 2020",-20.429
Botswana,BWA,"Apr 8, 2020",-24.429
Botswana,BWA,"Apr 9, 2020",-29
Botswana,BWA,"Apr 10, 2020",-29.571
Botswana,BWA,"Apr 11, 2020",-29.714
Botswana,BWA,"Apr 12, 2020",-30.143
Botswana,BWA,"Apr 13, 2020",-31
Botswana,BWA,"Apr 14, 2020",-31
Botswana,BWA,"Apr 15, 2020",-30.429
Botswana,BWA,"Apr 16, 2020",-26
Botswana,BWA,"Apr 17, 2020",-25.714
Botswana,BWA,"Apr 18, 2020",-25.571
Botswana,BWA,"Apr 19, 2020",-25.857
Botswana,BWA,"Apr 20, 2020",-25
Botswana,BWA,"Apr 21, 2020",-24.857
Botswana,BWA,"Apr 22, 2020",-24.857
Botswana,BWA,"Apr 23, 2020",-28.429
Botswana,BWA,"Apr 24, 2020",-27.571
Botswana,BWA,"Apr 25, 2020",-27
Botswana,BWA,"Apr 26, 2020",-26
Botswana,BWA,"Apr 27, 2020",-25.286
Botswana,BWA,"Apr 28, 2020",-25
Botswana,BWA,"Apr 29, 2020",-24
Botswana,BWA,"Apr 30, 2020",-22.714
Botswana,BWA,"May 1, 2020",-22.286
Botswana,BWA,"May 2, 2020",-22
Botswana,BWA,"May 3, 2020",-22.143
Botswana,BWA,"May 4, 2020",-22.286
Botswana,BWA,"May 5, 2020",-22.143
Botswana,BWA,"May 6, 2020",-23.143
Botswana,BWA,"May 7, 2020",-23.857
Botswana,BWA,"May 8, 2020",-23.286
Botswana,BWA,"May 9, 2020",-23
Botswana,BWA,"May 10, 2020",-22.429
Botswana,BWA,"May 11, 2020",-22.143
Botswana,BWA,"May 12, 2020",-22.143
Botswana,BWA,"May 13, 2020",-21.286
Botswana,BWA,"May 14, 2020",-20.571
Botswana,BWA,"May 15, 2020",-20.143
Botswana,BWA,"May 16, 2020",-19
Botswana,BWA,"May 17, 2020",-18.286
Botswana,BWA,"May 18, 2020",-17.429
Botswana,BWA,"May 19, 2020",-16
Botswana,BWA,"May 20, 2020",-14.571
Botswana,BWA,"May 21, 2020",-12.571
Botswana,BWA,"May 22, 2020",-10.857
Botswana,BWA,"May 23, 2020",-8.143
Botswana,BWA,"May 24, 2020",-4.857
Botswana,BWA,"May 25, 2020",-2.571
Botswana,BWA,"May 26, 2020",-1
Botswana,BWA,"May 27, 2020",0.571
Botswana,BWA,"May 28, 2020",1.286
Botswana,BWA,"May 29, 2020",2.286
Botswana,BWA,"May 30, 2020",3.429
Botswana,BWA,"May 31, 2020",4.143
Botswana,BWA,"Jun 1, 2020",4.286
Botswana,BWA,"Jun 2, 2020",4.857
Botswana,BWA,"Jun 3, 2020",5.429
Botswana,BWA,"Jun 4, 2020",5.286
Botswana,BWA,"Jun 5, 2020",5.714
Botswana,BWA,"Jun 6, 2020",5.571
Botswana,BWA,"Jun 7, 2020",5.571
Botswana,BWA,"Jun 8, 2020",5.286
Botswana,BWA,"Jun 9, 2020",5.286
Botswana,BWA,"Jun 10, 2020",4.857
Botswana,BWA,"Jun 11, 2020",5
Botswana,BWA,"Jun 12, 2020",4.857
Botswana,BWA,"Jun 13, 2020",2
Botswana,BWA,"Jun 14, 2020",-0.571
Botswana,BWA,"Jun 15, 2020",-1
Botswana,BWA,"Jun 16, 2020",-1.143
Botswana,BWA,"Jun 17, 2020",-1.429
Botswana,BWA,"Jun 18, 2020",-1.143
Botswana,BWA,"Jun 19, 2020",-1.143
Botswana,BWA,"Jun 20, 2020",2.429
Botswana,BWA,"Jun 21, 2020",5.571
Botswana,BWA,"Jun 22, 2020",5.429
Botswana,BWA,"Jun 23, 2020",5.429
Botswana,BWA,"Jun 24, 2020",5.143
Botswana,BWA,"Jun 25, 2020",5.571
Botswana,BWA,"Jun 26, 2020",6.286
Botswana,BWA,"Jun 27, 2020",6.714
Botswana,BWA,"Jun 28, 2020",7.143
Botswana,BWA,"Jun 29, 2020",8
Botswana,BWA,"Jun 30, 2020",8.429
Botswana,BWA,"Jul 1, 2020",10.429
Botswana,BWA,"Jul 2, 2020",10.429
Botswana,BWA,"Jul 3, 2020",10.857
Botswana,BWA,"Jul 4, 2020",10.714
Botswana,BWA,"Jul 5, 2020",10.571
Botswana,BWA,"Jul 6, 2020",11.143
Botswana,BWA,"Jul 7, 2020",11
Botswana,BWA,"Jul 8, 2020",9.714
Botswana,BWA,"Jul 9, 2020",9
Botswana,BWA,"Jul 10, 2020",8.143
Botswana,BWA,"Jul 11, 2020",7.286
Botswana,BWA,"Jul 12, 2020",6.571
Botswana,BWA,"Jul 13, 2020",6.429
Botswana,BWA,"Jul 14, 2020",7.286
Botswana,BWA,"Jul 15, 2020",7
Botswana,BWA,"Jul 16, 2020",6.571
Botswana,BWA,"Jul 17, 2020",7.286
Botswana,BWA,"Jul 18, 2020",8.429
Botswana,BWA,"Jul 19, 2020",11.714
Botswana,BWA,"Jul 20, 2020",14.286
Botswana,BWA,"Jul 21, 2020",14.429
Botswana,BWA,"Jul 22, 2020",14.857
Botswana,BWA,"Jul 23, 2020",15.714
Botswana,BWA,"Jul 24, 2020",16.143
Botswana,BWA,"Jul 25, 2020",16.571
Botswana,BWA,"Jul 26, 2020",14.857
Botswana,BWA,"Jul 27, 2020",12.857
Botswana,BWA,"Jul 28, 2020",12.714
Botswana,BWA,"Jul 29, 2020",13.571
Botswana,BWA,"Jul 30, 2020",15.286
Botswana,BWA,"Jul 31, 2020",13.571
Botswana,BWA,"Aug 1, 2020",10.571
Botswana,BWA,"Aug 2, 2020",7.571
Botswana,BWA,"Aug 3, 2020",6.286
Botswana,BWA,"Aug 4, 2020",5.286
Botswana,BWA,"Aug 5, 2020",3.571
Botswana,BWA,"Aug 6, 2020",1.143
Botswana,BWA,"Aug 7, 2020",0.571
Botswana,BWA,"Aug 8, 2020",0.429
Botswana,BWA,"Aug 9, 2020",1
Botswana,BWA,"Aug 10, 2020",2
Botswana,BWA,"Aug 11, 2020",2.286
Botswana,BWA,"Aug 12, 2020",3
Botswana,BWA,"Aug 13, 2020",3.571
Botswana,BWA,"Aug 14, 2020",5.714
Botswana,BWA,"Aug 15, 2020",9.143
Botswana,BWA,"Aug 16, 2020",11.857
Botswana,BWA,"Aug 17, 2020",12.571
Botswana,BWA,"Aug 18, 2020",14
Botswana,BWA,"Aug 19, 2020",16.571
Botswana,BWA,"Aug 20, 2020",19.143
Botswana,BWA,"Aug 21, 2020",21.286
Botswana,BWA,"Aug 22, 2020",22
Botswana,BWA,"Aug 23, 2020",23.143
Botswana,BWA,"Aug 24, 2020",25
Botswana,BWA,"Aug 25, 2020",26.857
Botswana,BWA,"Aug 26, 2020",27.857
Botswana,BWA,"Aug 27, 2020",29.429
Botswana,BWA,"Aug 28, 2020",30.571
Brazil,BRA,"Feb 17, 2020",-10
Brazil,BRA,"Feb 18, 2020",-10.25
Brazil,BRA,"Feb 19, 2020",-9.2
Brazil,BRA,"Feb 20, 2020",-7.333
Brazil,BRA,"Feb 21, 2020",-6.143
Brazil,BRA,"Feb 22, 2020",-3.714
Brazil,BRA,"Feb 23, 2020",2.714
Brazil,BRA,"Feb 24, 2020",14.286
Brazil,BRA,"Feb 25, 2020",23.143
Brazil,BRA,"Feb 26, 2020",22.714
Brazil,BRA,"Feb 27, 2020",20.857
Brazil,BRA,"Feb 28, 2020",18.286
Brazil,BRA,"Feb 29, 2020",13.286
Brazil,BRA,"Mar 1, 2020",3.857
Brazil,BRA,"Mar 2, 2020",-9.571
Brazil,BRA,"Mar 3, 2020",-19.857
Brazil,BRA,"Mar 4, 2020",-20.286
Brazil,BRA,"Mar 5, 2020",-19.429
Brazil,BRA,"Mar 6, 2020",-18
Brazil,BRA,"Mar 7, 2020",-16.714
Brazil,BRA,"Mar 8, 2020",-14.286
Brazil,BRA,"Mar 9, 2020",-12.429
Brazil,BRA,"Mar 10, 2020",-11
Brazil,BRA,"Mar 11, 2020",-10.286
Brazil,BRA,"Mar 12, 2020",-10.286
Brazil,BRA,"Mar 13, 2020",-10.429
Brazil,BRA,"Mar 14, 2020",-10.571
Brazil,BRA,"Mar 15, 2020",-11.143
Brazil,BRA,"Mar 16, 2020",-12.714
Brazil,BRA,"Mar 17, 2020",-15.143
Brazil,BRA,"Mar 18, 2020",-18.286
Brazil,BRA,"Mar 19, 2020",-22.429
Brazil,BRA,"Mar 20, 2020",-27.714
Brazil,BRA,"Mar 21, 2020",-35
Brazil,BRA,"Mar 22, 2020",-42.714
Brazil,BRA,"Mar 23, 2020",-48.143
Brazil,BRA,"Mar 24, 2020",-53
Brazil,BRA,"Mar 25, 2020",-57.143
Brazil,BRA,"Mar 26, 2020",-60
Brazil,BRA,"Mar 27, 2020",-61.571
Brazil,BRA,"Mar 28, 2020",-61.286
Brazil,BRA,"Mar 29, 2020",-60.571
Brazil,BRA,"Mar 30, 2020",-59.714
Brazil,BRA,"Mar 31, 2020",-58.429
Brazil,BRA,"Apr 1, 2020",-57.143
Brazil,BRA,"Apr 2, 2020",-56.286
Brazil,BRA,"Apr 3, 2020",-55.714
Brazil,BRA,"Apr 4, 2020",-55.143
Brazil,BRA,"Apr 5, 2020",-54.571
Brazil,BRA,"Apr 6, 2020",-54.286
Brazil,BRA,"Apr 7, 2020",-53.857
Brazil,BRA,"Apr 8, 2020",-53.571
Brazil,BRA,"Apr 9, 2020",-52.429
Brazil,BRA,"Apr 10, 2020",-53.286
Brazil,BRA,"Apr 11, 2020",-53.143
Brazil,BRA,"Apr 12, 2020",-53.286
Brazil,BRA,"Apr 13, 2020",-53.143
Brazil,BRA,"Apr 14, 2020",-53.714
Brazil,BRA,"Apr 15, 2020",-53.857
Brazil,BRA,"Apr 16, 2020",-54.714
Brazil,BRA,"Apr 17, 2020",-53.571
Brazil,BRA,"Apr 18, 2020",-53.571
Brazil,BRA,"Apr 19, 2020",-53.143
Brazil,BRA,"Apr 20, 2020",-52.429
Brazil,BRA,"Apr 21, 2020",-52
Brazil,BRA,"Apr 22, 2020",-51.714
Brazil,BRA,"Apr 23, 2020",-51.429
Brazil,BRA,"Apr 24, 2020",-51.143
Brazil,BRA,"Apr 25, 2020",-50.571
Brazil,BRA,"Apr 26, 2020",-50.143
Brazil,BRA,"Apr 27, 2020",-50.571
Brazil,BRA,"Apr 28, 2020",-50.143
Brazil,BRA,"Apr 29, 2020",-49.857
Brazil,BRA,"Apr 30, 2020",-48.857
Brazil,BRA,"May 1, 2020",-49
Brazil,BRA,"May 2, 2020",-48.857
Brazil,BRA,"May 3, 2020",-49
Brazil,BRA,"May 4, 2020",-48.714
Brazil,BRA,"May 5, 2020",-48.571
Brazil,BRA,"May 6, 2020",-48.714
Brazil,BRA,"May 7, 2020",-49.571
Brazil,BRA,"May 8, 2020",-48.714
Brazil,BRA,"May 9, 2020",-48.429
Brazil,BRA,"May 10, 2020",-48.429
Brazil,BRA,"May 11, 2020",-48.286
Brazil,BRA,"May 12, 2020",-48.571
Brazil,BRA,"May 13, 2020",-48.857
Brazil,BRA,"May 14, 2020",-49.286
Brazil,BRA,"May 15, 2020",-50.143
Brazil,BRA,"May 16, 2020",-50.714
Brazil,BRA,"May 17, 2020",-50.571
Brazil,BRA,"May 18, 2020",-50.714
Brazil,BRA,"May 19, 2020",-50.571
Brazil,BRA,"May 20, 2020",-50.143
Brazil,BRA,"May 21, 2020",-49.714
Brazil,BRA,"May 22, 2020",-49.714
Brazil,BRA,"May 23, 2020",-50.286
Brazil,BRA,"May 24, 2020",-51.143
Brazil,BRA,"May 25, 2020",-51.429
Brazil,BRA,"May 26, 2020",-51.571
Brazil,BRA,"May 27, 2020",-51.571
Brazil,BRA,"May 28, 2020",-51.429
Brazil,BRA,"May 29, 2020",-50.571
Brazil,BRA,"May 30, 2020",-49.286
Brazil,BRA,"May 31, 2020",-48
Brazil,BRA,"Jun 1, 2020",-47.571
Brazil,BRA,"Jun 2, 2020",-47.429
Brazil,BRA,"Jun 3, 2020",-47.143
Brazil,BRA,"Jun 4, 2020",-47
Brazil,BRA,"Jun 5, 2020",-47.143
Brazil,BRA,"Jun 6, 2020",-47.286
Brazil,BRA,"Jun 7, 2020",-47.286
Brazil,BRA,"Jun 8, 2020",-46.571
Brazil,BRA,"Jun 9, 2020",-46.143
Brazil,BRA,"Jun 10, 2020",-45.429
Brazil,BRA,"Jun 11, 2020",-44.857
Brazil,BRA,"Jun 12, 2020",-43.286
Brazil,BRA,"Jun 13, 2020",-42.429
Brazil,BRA,"Jun 14, 2020",-42.571
Brazil,BRA,"Jun 15, 2020",-43.143
Brazil,BRA,"Jun 16, 2020",-43
Brazil,BRA,"Jun 17, 2020",-43.286
Brazil,BRA,"Jun 18, 2020",-43.286
Brazil,BRA,"Jun 19, 2020",-44.286
Brazil,BRA,"Jun 20, 2020",-44.143
Brazil,BRA,"Jun 21, 2020",-42.714
Brazil,BRA,"Jun 22, 2020",-42
Brazil,BRA,"Jun 23, 2020",-41.286
Brazil,BRA,"Jun 24, 2020",-41
Brazil,BRA,"Jun 25, 2020",-41.143
Brazil,BRA,"Jun 26, 2020",-41.571
Brazil,BRA,"Jun 27, 2020",-43.143
Brazil,BRA,"Jun 28, 2020",-44.571
Brazil,BRA,"Jun 29, 2020",-45.429
Brazil,BRA,"Jun 30, 2020",-46.143
Brazil,BRA,"Jul 1, 2020",-46.571
Brazil,BRA,"Jul 2, 2020",-46.286
Brazil,BRA,"Jul 3, 2020",-45.714
Brazil,BRA,"Jul 4, 2020",-44.143
Brazil,BRA,"Jul 5, 2020",-43.286
Brazil,BRA,"Jul 6, 2020",-42.286
Brazil,BRA,"Jul 7, 2020",-41.571
Brazil,BRA,"Jul 8, 2020",-40.857
Brazil,BRA,"Jul 9, 2020",-40.429
Brazil,BRA,"Jul 10, 2020",-39.857
Brazil,BRA,"Jul 11, 2020",-39.571
Brazil,BRA,"Jul 12, 2020",-38.714
Brazil,BRA,"Jul 13, 2020",-38.429
Brazil,BRA,"Jul 14, 2020",-38.714
Brazil,BRA,"Jul 15, 2020",-39
Brazil,BRA,"Jul 16, 2020",-39.286
Brazil,BRA,"Jul 17, 2020",-39.286
Brazil,BRA,"Jul 18, 2020",-38.857
Brazil,BRA,"Jul 19, 2020",-38.143
Brazil,BRA,"Jul 20, 2020",-37.714
Brazil,BRA,"Jul 21, 2020",-36.714
Brazil,BRA,"Jul 22, 2020",-35.571
Brazil,BRA,"Jul 23, 2020",-34.143
Brazil,BRA,"Jul 24, 2020",-33.286
Brazil,BRA,"Jul 25, 2020",-32.571
Brazil,BRA,"Jul 26, 2020",-32.714
Brazil,BRA,"Jul 27, 2020",-32.571
Brazil,BRA,"Jul 28, 2020",-32.571
Brazil,BRA,"Jul 29, 2020",-33.429
Brazil,BRA,"Jul 30, 2020",-34.714
Brazil,BRA,"Jul 31, 2020",-35.286
Brazil,BRA,"Aug 1, 2020",-35.429
Brazil,BRA,"Aug 2, 2020",-34.857
Brazil,BRA,"Aug 3, 2020",-34.714
Brazil,BRA,"Aug 4, 2020",-34.286
Brazil,BRA,"Aug 5, 2020",-33
Brazil,BRA,"Aug 6, 2020",-31.143
Brazil,BRA,"Aug 7, 2020",-29.714
Brazil,BRA,"Aug 8, 2020",-28.714
Brazil,BRA,"Aug 9, 2020",-28.714
Brazil,BRA,"Aug 10, 2020",-28.143
Brazil,BRA,"Aug 11, 2020",-27.857
Brazil,BRA,"Aug 12, 2020",-28
Brazil,BRA,"Aug 13, 2020",-28.429
Brazil,BRA,"Aug 14, 2020",-28.714
Brazil,BRA,"Aug 15, 2020",-29.143
Brazil,BRA,"Aug 16, 2020",-29.571
Brazil,BRA,"Aug 17, 2020",-30.286
Brazil,BRA,"Aug 18, 2020",-30.857
Brazil,BRA,"Aug 19, 2020",-30.571
Brazil,BRA,"Aug 20, 2020",-31
Brazil,BRA,"Aug 21, 2020",-32.286
Brazil,BRA,"Aug 22, 2020",-33.286
Brazil,BRA,"Aug 23, 2020",-33
Brazil,BRA,"Aug 24, 2020",-31.714
Brazil,BRA,"Aug 25, 2020",-30.143
Brazil,BRA,"Aug 26, 2020",-28.571
Brazil,BRA,"Aug 27, 2020",-25.857
Brazil,BRA,"Aug 28, 2020",-22.571
Bulgaria,BGR,"Feb 17, 2020",27.667
Bulgaria,BGR,"Feb 18, 2020",27.25
Bulgaria,BGR,"Feb 19, 2020",24.8
Bulgaria,BGR,"Feb 20, 2020",19
Bulgaria,BGR,"Feb 21, 2020",16.143
Bulgaria,BGR,"Feb 22, 2020",16.143
Bulgaria,BGR,"Feb 23, 2020",15.143
Bulgaria,BGR,"Feb 24, 2020",12.571
Bulgaria,BGR,"Feb 25, 2020",12.286
Bulgaria,BGR,"Feb 26, 2020",14.286
Bulgaria,BGR,"Feb 27, 2020",15.286
Bulgaria,BGR,"Feb 28, 2020",15.143
Bulgaria,BGR,"Feb 29, 2020",15.714
Bulgaria,BGR,"Mar 1, 2020",17.143
Bulgaria,BGR,"Mar 2, 2020",22.286
Bulgaria,BGR,"Mar 3, 2020",31.143
Bulgaria,BGR,"Mar 4, 2020",27.429
Bulgaria,BGR,"Mar 5, 2020",28.143
Bulgaria,BGR,"Mar 6, 2020",30.429
Bulgaria,BGR,"Mar 7, 2020",32.714
Bulgaria,BGR,"Mar 8, 2020",24.286
Bulgaria,BGR,"Mar 9, 2020",17.714
Bulgaria,BGR,"Mar 10, 2020",3.286
Bulgaria,BGR,"Mar 11, 2020",5.429
Bulgaria,BGR,"Mar 12, 2020",11.714
Bulgaria,BGR,"Mar 13, 2020",12.714
Bulgaria,BGR,"Mar 14, 2020",8.143
Bulgaria,BGR,"Mar 15, 2020",-0.571
Bulgaria,BGR,"Mar 16, 2020",-2.857
Bulgaria,BGR,"Mar 17, 2020",-3.714
Bulgaria,BGR,"Mar 18, 2020",-9.857
Bulgaria,BGR,"Mar 19, 2020",-18.286
Bulgaria,BGR,"Mar 20, 2020",-24.143
Bulgaria,BGR,"Mar 21, 2020",-28
Bulgaria,BGR,"Mar 22, 2020",-27.571
Bulgaria,BGR,"Mar 23, 2020",-32.429
Bulgaria,BGR,"Mar 24, 2020",-37.857
Bulgaria,BGR,"Mar 25, 2020",-41.857
Bulgaria,BGR,"Mar 26, 2020",-46.857
Bulgaria,BGR,"Mar 27, 2020",-50.429
Bulgaria,BGR,"Mar 28, 2020",-50.571
Bulgaria,BGR,"Mar 29, 2020",-48.571
Bulgaria,BGR,"Mar 30, 2020",-45.714
Bulgaria,BGR,"Mar 31, 2020",-44.429
Bulgaria,BGR,"Apr 1, 2020",-44.714
Bulgaria,BGR,"Apr 2, 2020",-45
Bulgaria,BGR,"Apr 3, 2020",-44.857
Bulgaria,BGR,"Apr 4, 2020",-47.286
Bulgaria,BGR,"Apr 5, 2020",-50.286
